year,id,state,age,pid_3,race_7,educ_6,gender,understanding_poli_issue,interest_public_affairs,income_group,marital_stat,trust_ppl,religion_importance,traditional_values,abortion_allowed,environment_regulation,defense_spending,protect_homosexuals,immigrants_change6,gun_control,treatment,nationality,race,pid,education
2020,2020351043,TX,58,1,1,6,Female,Moderately well,,34 to 67 percentile,Divorced,About half the time,"Yes, important",Disagree strongly,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,Greatly decrease defense spending,Favor,Increased a little,More difficult,Treatment3,American,White non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020203533,KY,35,1,1,5,Female,Moderately well,,0 to 16 percentile,Separated,About half the time,Little to no importance,Disagree strongly,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,4,Favor,Same as now,More difficult,Treatment4,American,White non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020234001,DE,30,1,1,5,Female,Moderately well,,34 to 67 percentile,Never married,About half the time,Little to no importance,Agree somewhat,"By law, a woman should always be able to obtain an",2,4,Favor,Increased a little,More difficult,Treatment4,American,White non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020229924,TN,54,3,1,6,Female,Extremely well,,0 to 16 percentile,Widowed,Most of the time,Little to no importance,Disagree somewhat,"The law should permit abortion only in case of rape,",5,6,No response,No response,Keep these rules about the same,Treatment4,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020401429,WI,35,2,4,5,Male,Extremely well,,17 to 33 percentile,Never married,Once in a while,Little to no importance,Agree somewhat,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,Greatly decrease defense spending,Favor,Same as now,Keep these rules about the same,Treatment3,American,American Indian or Alaska Native non-Hispanic,Independent,"Some college, no degree; junior/community college"
2020,2020445979,CA,70,1,1,5,Female,Moderately well,,0 to 16 percentile,Divorced,Most of the time,"Yes, important",Agree somewhat,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,5,Favor,Increased a little,Keep these rules about the same,Treatment2,American,White non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020340043,CA,20,3,6,5,Female,Moderately well,,0 to 16 percentile,Never married,Never,"Yes, important",Neither agree nor disagree,"By law, a woman should always be able to obtain an",4,Greatly decrease defense spending,Favor,Same as now,Keep these rules about the same,Treatment4,American,"Other or multiple races, non-Hispanic",Republican,"Some college, no degree; junior/community college"
2020,2020514745,PA,48,1,1,6,Male,Moderately well,,68 to 95 percentile,Married,Most of the time,Little to no importance,Agree somewhat,"By law, a woman should always be able to obtain an",2,5,Favor,Same as now,Keep these rules about the same,Treatment1,American,White non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020224592,CO,62,1,3,5,Female,Very well,,34 to 67 percentile,Never married,About half the time,"Yes, important",Neither agree nor disagree,"By law, a woman should always be able to obtain an",2,3,Favor,Increased a little,More difficult,Treatment4,American,"Asian or Pacific Islander, non-Hispanic",Democrat,"Some college, no degree; junior/community college"
2020,2020313744,NY,38,2,1,6,Female,Moderately well,,17 to 33 percentile,"Partners; not married (VOLUNTEERED [exc.1986,2012])",Once in a while,Little to no importance,Neither agree nor disagree,The law should permit abortion for reasons other than,DK; haven't thought much about it,DK; haven't thought much about it,Favor,Decreased a lot,Keep these rules about the same,Treatment4,American,White non-Hispanic,Independent,BA level degrees; advanced degrees incl. LLB
2020,2020212131,OH,62,1,1,3,Female,Moderately well,,68 to 95 percentile,Married,Most of the time,"Yes, important",Agree somewhat,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,6,Favor,Decreased a lot,More difficult,Treatment1,American,White non-Hispanic,Democrat,"12 grades, diploma or equivalency"
2020,2020234520,PA,72,1,1,6,Female,Slightly well,,34 to 67 percentile,Married,About half the time,"Yes, important",Agree strongly,DK; other,2,5,Favor,Decreased a little,More difficult,Treatment2,American,White non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020408253,MN,25,3,1,6,Male,Moderately well,,0 to 16 percentile,Never married,About half the time,"Yes, important",Agree strongly,"By law, abortion should never be permitted",6,4,Oppose,Decreased a lot,More difficult,Treatment4,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020208972,OH,32,3,1,5,Male,Moderately well,,68 to 95 percentile,Married,Once in a while,"Yes, important",Agree somewhat,"The law should permit abortion only in case of rape,",4,5,Favor,Same as now,Keep these rules about the same,Treatment2,American,White non-Hispanic,Republican,"Some college, no degree; junior/community college"
2020,2020302430,PA,43,2,1,4,Male,Moderately well,,34 to 67 percentile,Married,Most of the time,"Yes, important",Agree somewhat,"By law, abortion should never be permitted",4,Greatly increase defense spending,Oppose,Decreased a lot,Keep these rules about the same,Treatment1,American,White non-Hispanic,Independent,"12 grades, diploma or equivalency plus non-academic"
2020,2020425029,NC,70,1,1,6,Male,Extremely well,,0 to 16 percentile,Married,About half the time,"Yes, important",Agree strongly,"By law, a woman should always be able to obtain an",5,3,Favor,Increased a little,Keep these rules about the same,Treatment2,American,White non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020454157,IL,42,3,1,6,Male,Extremely well,,68 to 95 percentile,Married,Most of the time,"Yes, important",Agree strongly,"The law should permit abortion only in case of rape,",6,6,Favor,Same as now,Keep these rules about the same,Treatment4,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020359863,PA,0,3,1,2,Male,No response,,No response,Married,About half the time,"Yes, important",No response,The law should permit abortion for reasons other than,5,5,Favor,No response,No response,Treatment2,American,White non-Hispanic,Republican,"9-12 grades ('high school'), no diploma/equivalency; ; less than high school"
2020,2020210968,MN,69,2,1,4,Male,Very well,,No response,Married,About half the time,"Yes, important",Agree strongly,"The law should permit abortion only in case of rape,",Regulations already too much of a burden on business,5,Favor,Same as now,Keep these rules about the same,Treatment1,American,White non-Hispanic,Independent,"12 grades, diploma or equivalency plus non-academic"
2020,2020230900,WA,37,2,1,5,Male,Moderately well,,68 to 95 percentile,Married,Most of the time,Little to no importance,Neither agree nor disagree,"By law, a woman should always be able to obtain an",2,3,Favor,Same as now,Keep these rules about the same,Treatment1,American,White non-Hispanic,Independent,"Some college, no degree; junior/community college"
2020,2020429946,TX,30,1,1,4,Male,Very well,,68 to 95 percentile,Married,Most of the time,Little to no importance,Agree somewhat,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,Greatly decrease defense spending,Favor,Increased a little,More difficult,Treatment4,American,White non-Hispanic,Democrat,"12 grades, diploma or equivalency plus non-academic"
2020,2020324393,LA,52,3,2,3,Female,Very well,,34 to 67 percentile,Married,About half the time,"Yes, important",Agree somewhat,The law should permit abortion for reasons other than,DK; haven't thought much about it,4,Favor,Same as now,More difficult,Treatment3,American,Black non-Hispanic,Republican,"12 grades, diploma or equivalency"
2020,2020312956,RI,32,2,5,4,Female,Moderately well,,0 to 16 percentile,Never married,Never,"Yes, important",Neither agree nor disagree,"By law, a woman should always be able to obtain an",DK; haven't thought much about it,DK; haven't thought much about it,Favor,Same as now,More difficult,Treatment4,American,Hispanic,Independent,"12 grades, diploma or equivalency plus non-academic"
2020,2020213448,VA,74,1,1,5,Male,Very well,,0 to 16 percentile,Married,About half the time,"Yes, important",Agree somewhat,"The law should permit abortion only in case of rape,",4,4,Favor,Increased a little,Keep these rules about the same,Treatment1,American,White non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020403852,FL,60,1,1,5,Female,Moderately well,,0 to 16 percentile,Married,Once in a while,Little to no importance,Agree strongly,"By law, a woman should always be able to obtain an",DK; haven't thought much about it,DK; haven't thought much about it,Favor,Same as now,More difficult,Treatment4,American,White non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020319421,KS,58,1,1,3,Female,Not well at all,,0 to 16 percentile,Divorced,Once in a while,Little to no importance,Neither agree nor disagree,DK; other,DK; haven't thought much about it,DK; haven't thought much about it,Favor,Same as now,Keep these rules about the same,Treatment2,American,White non-Hispanic,Democrat,"12 grades, diploma or equivalency"
2020,2020423757,MN,28,1,2,6,Female,Moderately well,,34 to 67 percentile,Never married,About half the time,"Yes, important",Agree strongly,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,4,Favor,Increased a little,More difficult,Treatment1,American,Black non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020461247,FL,53,1,2,6,Male,Very well,,68 to 95 percentile,Married,Most of the time,Little to no importance,Disagree strongly,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,Greatly decrease defense spending,Favor,Increased a little,More difficult,Treatment1,American,Black non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020230078,KY,62,3,1,3,Male,Moderately well,,34 to 67 percentile,Married,About half the time,"Yes, important",Agree strongly,"The law should permit abortion only in case of rape,",5,6,Favor,Same as now,Keep these rules about the same,Treatment1,American,White non-Hispanic,Republican,"12 grades, diploma or equivalency"
2020,2020331421,NY,39,3,1,6,Female,Moderately well,,68 to 95 percentile,Married,About half the time,Little to no importance,Agree somewhat,The law should permit abortion for reasons other than,4,5,Favor,Decreased a little,Keep these rules about the same,Treatment3,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020407991,TX,26,1,5,6,Female,Moderately well,,0 to 16 percentile,"Partners; not married (VOLUNTEERED [exc.1986,2012])",About half the time,Little to no importance,Disagree somewhat,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,4,Favor,Increased a lot,More difficult,Treatment4,American,Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020203441,CO,29,1,1,5,Female,Very well,,17 to 33 percentile,"Partners; not married (VOLUNTEERED [exc.1986,2012])",Once in a while,Little to no importance,Disagree strongly,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,Greatly decrease defense spending,Favor,Same as now,More difficult,Treatment2,American,White non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020412573,WI,67,1,1,5,Male,Very well,,34 to 67 percentile,Married,Most of the time,"Yes, important",Agree somewhat,"By law, a woman should always be able to obtain an",3,6,Favor,Same as now,More difficult,Treatment4,American,White non-Hispanic,Democrat,"Some college, no degree; junior/community college"
